"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"276","10.859094634","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3825, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"279","10.961471903","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3827, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"281","11.065397607","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3829, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"283","11.166287910","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3831, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"285","11.268695051","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3833, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"287","11.371090088","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3835, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"289","11.473474778","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3837, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"291","11.575882495","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3839, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"293","11.678305245","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3841, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"296","11.780670562","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3843, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"300","11.883182297","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3845, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"303","11.985466851","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3847, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"305","12.088013260","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3849, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"307","12.190295863","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3851, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"309","12.292847874","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=3853, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"311","12.312619230","e8:48:b8:da:df:46","HonHaiPr_64:20:59","802.11","56","-61dBm","5785MHz","6","QoS Null function (No data), SN=3855, FN=0, Flags=......F.C"
"312","12.395084858","e8:48:b8:da:df:46","Broadcast","802.11","453","-59dBm","5785MHz","6","Beacon frame, SN=3856, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"315","12.396117176","e8:48:b8:da:df:46","Bose_f6:fa:af","802.11","56","-62dBm","5785MHz","6","QoS Null function (No data), SN=3858, FN=0, Flags=......F.C"
"316","12.497467387","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3859, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"319","12.600212473","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=3861, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
