"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"401","15.360480393","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=580, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"403","15.462880734","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=582, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"405","15.565414051","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=584, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"407","15.667939055","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=586, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"409","15.770090349","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=588, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"411","15.872506559","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=590, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"413","15.974893675","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=592, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"415","16.077327036","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=594, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"417","16.179714353","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=596, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"419","16.282110656","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=598, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"421","16.384529158","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=600, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"423","16.486926247","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=602, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"425","16.589315073","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=604, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"427","16.691718934","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=606, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"429","16.794110796","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=608, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"431","16.896536801","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=610, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"433","16.998933413","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=612, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"435","17.101323726","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=614, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"437","17.203771582","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=616, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"439","17.306163168","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=618, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"441","17.408533442","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=620, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"443","17.510942258","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=622, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"445","17.613344702","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=624, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"447","17.715728250","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=626, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"449","17.818163717","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=628, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"451","17.920548450","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=630, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"453","18.022962250","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=632, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"455","18.125354058","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=634, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
