"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"83","1.778219195","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1247, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"87","1.880610483","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1249, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"91","1.983024440","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1251, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"95","2.085444768","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1253, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"99","2.187823914","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1255, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"104","2.290252922","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1257, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"108","2.392652792","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1259, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"112","2.495045144","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1261, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"118","2.597466418","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1263, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"129","2.699894439","e8:48:b8:da:df:46","Broadcast","802.11","453","-57dBm","5785MHz","6","Beacon frame, SN=1265, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"134","2.802599725","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1267, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"138","2.904705563","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1269, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"143","3.007095392","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1271, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"147","3.109440324","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1273, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"151","3.211855084","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1275, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"155","3.314326681","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1277, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"159","3.416723724","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1279, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"163","3.519137402","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1281, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"167","3.621516737","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1283, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"171","3.723929966","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1285, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"175","3.826346708","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1287, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"179","3.928750465","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1289, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"183","4.031150133","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1291, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"193","4.235943769","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1295, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"200","4.338282181","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1297, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"204","4.440755671","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1299, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
