"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Frequency","Data rate","Info"
"54","2.662460823","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1531, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"56","2.764883566","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1533, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"58","2.867232177","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1535, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"60","2.969659693","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1537, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"62","3.072073339","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1539, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"64","3.174468486","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1541, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"66","3.276866115","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1543, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"68","3.379259701","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1545, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"70","3.481709376","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1547, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"72","3.584079983","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1549, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"74","3.686509716","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1551, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"76","3.788901376","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1553, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"78","3.891270655","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1555, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"80","3.993706219","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1557, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"82","4.096104120","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1559, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"84","4.198822390","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1561, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"86","4.300918220","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1563, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"88","4.403331282","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1565, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"90","4.505744992","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1567, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"92","4.608164499","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1569, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"94","4.710560188","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1571, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"98","4.812959827","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1573, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"100","4.915330832","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1575, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"102","5.017764904","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1577, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"104","5.120176108","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1579, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"106","5.222557812","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1581, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"108","5.324954733","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1583, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"110","5.427417523","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1585, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"112","5.529762711","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1587, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"114","5.632170671","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1589, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"116","5.734582161","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1591, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"118","5.836970940","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1593, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"120","5.939349638","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1595, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"122","6.041764571","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1597, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"124","6.144155779","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1599, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"126","6.246625503","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1601, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"128","6.348996149","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1603, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"130","6.451438662","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1605, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"132","6.553793653","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1607, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"134","6.656195809","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1609, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"136","6.758613357","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1611, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"138","6.861041631","e8:48:b8:da:df:46","Broadcast","802.11","452","-56dBm","5785MHz","6","Beacon frame, SN=1613, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"140","6.963400327","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1615, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"142","7.065847584","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1617, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"144","7.168207147","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1619, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"146","7.270646177","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1621, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"148","7.373062044","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","5785MHz","6","Beacon frame, SN=1623, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"150","7.475410392","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1625, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"152","7.577838173","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1627, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"154","7.680284905","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1629, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"156","7.782641705","e8:48:b8:da:df:46","Broadcast","802.11","452","-60dBm","5785MHz","6","Beacon frame, SN=1631, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"158","7.885056804","e8:48:b8:da:df:46","Broadcast","802.11","452","-61dBm","5785MHz","6","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"160","7.987427256","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"162","8.089842642","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"164","8.192259238","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"166","8.294693754","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"168","8.397081306","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1643, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"171","8.499447406","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"173","8.601893060","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"175","8.704321504","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1649, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"177","8.806705451","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1651, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"179","8.909107706","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1653, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"181","9.011513148","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1655, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"183","9.060092615","e8:48:b8:da:df:46","16:4b:be:db:a4:e4","802.11","556","-58dBm","5785MHz","6","Probe Response, SN=1657, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"184","9.062513619","e8:48:b8:da:df:46","16:4b:be:db:a4:e4","802.11","556","-58dBm","5785MHz","6","Probe Response, SN=1657, FN=0, Flags=....R...C, BI=100, SSID=Olufsen60"
"185","9.065654972","e8:48:b8:da:df:46","16:4b:be:db:a4:e4","802.11","556","-58dBm","5785MHz","6","Probe Response, SN=1657, FN=0, Flags=....R...C, BI=100, SSID=Olufsen60"
"186","9.114311964","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1658, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"188","9.216317303","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1660, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"190","9.318722792","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1662, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"192","9.421131131","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1664, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"194","9.523493870","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1666, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"198","9.625909286","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1668, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"200","9.728322024","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1670, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"202","9.830763999","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1672, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"204","9.933151771","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1674, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"206","10.035577496","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"208","10.137919381","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1678, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"210","10.240348979","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1680, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"212","10.342775021","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1682, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"214","10.445172884","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1684, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"216","10.547535390","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1686, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"218","10.649974853","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1688, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"220","10.752386850","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1690, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"222","10.854784466","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1692, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"224","10.957207210","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1694, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"226","11.059570151","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1696, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"228","11.161968142","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1698, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"230","11.264404842","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1700, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"233","11.366807559","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1703, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"235","11.367829797","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","315","-57dBm","5785MHz","6","Data, SN=1705, FN=0, Flags=.p....F.C"
"236","11.469171934","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1706, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"238","11.571632453","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1708, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"240","11.673982320","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1710, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"242","11.776415498","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1712, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"244","11.878820913","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1714, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"247","11.981218913","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1716, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"249","12.083621473","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1718, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"251","12.185998041","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1720, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"254","12.288407350","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1723, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"256","12.289454103","HonHaiPr_64:20:59","IPv4mcast_fb","802.11","315","-57dBm","5785MHz","6","Data, SN=1725, FN=0, Flags=.p....F.C"
"266","12.390835386","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1735, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"268","12.392110041","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","492","-57dBm","5785MHz","6","Data, SN=1737, FN=0, Flags=.pm...F.C"
"269","12.392875129","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","501","-57dBm","5785MHz","6","Data, SN=1738, FN=0, Flags=.pm...F.C"
"270","12.393670094","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","564","-57dBm","5785MHz","6","Data, SN=1739, FN=0, Flags=.pm...F.C"
"271","12.394514188","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","560","-57dBm","5785MHz","6","Data, SN=1740, FN=0, Flags=.pm...F.C"
"272","12.395271117","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","540","-57dBm","5785MHz","6","Data, SN=1741, FN=0, Flags=.pm...F.C"
"273","12.396104026","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","572","-57dBm","5785MHz","6","Data, SN=1742, FN=0, Flags=.pm...F.C"
"274","12.396946362","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","554","-57dBm","5785MHz","6","Data, SN=1743, FN=0, Flags=.pm...F.C"
"275","12.397712944","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-57dBm","5785MHz","6","Data, SN=1744, FN=0, Flags=.pm...F.C"
"276","12.398558982","e8:48:b8:da:df:48","IPv4mcast_7f:ff:fa","802.11","556","-57dBm","5785MHz","6","Data, SN=1745, FN=0, Flags=.pm...F.C"
"277","12.399280823","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","500","-59dBm","5785MHz","6","Data, SN=1746, FN=0, Flags=.pm...F.C"
"278","12.400002135","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","509","-59dBm","5785MHz","6","Data, SN=1747, FN=0, Flags=.pm...F.C"
"279","12.400859710","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","572","-59dBm","5785MHz","6","Data, SN=1748, FN=0, Flags=.pm...F.C"
"280","12.401834290","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","568","-59dBm","5785MHz","6","Data, SN=1749, FN=0, Flags=.pm...F.C"
"281","12.402594141","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","548","-59dBm","5785MHz","6","Data, SN=1750, FN=0, Flags=.pm...F.C"
"282","12.403470472","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","580","-59dBm","5785MHz","6","Data, SN=1751, FN=0, Flags=.pm...F.C"
"283","12.404255524","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","562","-59dBm","5785MHz","6","Data, SN=1752, FN=0, Flags=.pm...F.C"
"284","12.405087804","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-59dBm","5785MHz","6","Data, SN=1753, FN=0, Flags=.pm...F.C"
"285","12.405924566","e8:48:b8:da:df:48","IPv6mcast_0c","802.11","564","-59dBm","5785MHz","6","Data, SN=1754, FN=0, Flags=.p....F.C"
"286","12.493208053","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1755, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"289","12.595604611","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1757, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"291","12.596535161","Bose_f6:fa:af","IPv4mcast_7f:ff:fa","802.11","261","-57dBm","5785MHz","6","Data, SN=1759, FN=0, Flags=.p....F.C"
"292","12.698007430","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1760, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"294","12.800452694","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1762, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"297","12.902828839","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1764, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"299","13.005285901","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1766, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"302","13.107673062","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1768, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"304","13.108604395","Bose_f6:fa:af","IPv4mcast_7f:ff:fa","802.11","261","-57dBm","5785MHz","6","Data, SN=1770, FN=0, Flags=.p....F.C"
"305","13.210103101","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1771, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"307","13.312485980","e8:48:b8:da:df:46","Broadcast","802.11","452","-57dBm","5785MHz","6","Beacon frame, SN=1773, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"309","13.414880225","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1775, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"312","13.517281760","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1777, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"315","13.619688337","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1779, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"317","13.620611565","Bose_f6:fa:af","IPv4mcast_7f:ff:fa","802.11","261","-58dBm","5785MHz","6","Data, SN=1781, FN=0, Flags=.p....F.C"
"318","13.722098909","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1782, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"321","13.824491346","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1784, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"323","13.926900416","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1786, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"325","14.029329830","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1788, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"327","14.131727741","e8:48:b8:da:df:46","Broadcast","802.11","453","-58dBm","5785MHz","6","Beacon frame, SN=1790, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"330","14.234097395","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1792, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"333","14.336529931","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1794, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"335","14.438904250","e8:48:b8:da:df:46","Broadcast","802.11","452","-59dBm","5785MHz","6","Beacon frame, SN=1796, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"337","14.541343182","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1798, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"339","14.643721048","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1800, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"341","14.746130239","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1802, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"343","14.848554606","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1804, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"345","14.950915201","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1806, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"347","15.053364092","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1808, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"349","15.155704913","e8:48:b8:da:df:46","Broadcast","802.11","452","-58dBm","5785MHz","6","Beacon frame, SN=1810, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
