"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"6584","5.561224754","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1327","-51dBm","QoS Data, SN=835, FN=0, Flags=.p....F.C"
"6585","5.561546416","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=836, FN=0, Flags=.p....F.C"
"6586","5.561887216","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=837, FN=0, Flags=.p....F.C"
"6589","5.562645269","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=838, FN=0, Flags=.p..R.F.C"
"6591","5.564863488","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=840, FN=0, Flags=.p....F.C"
"6593","5.565629607","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=842, FN=0, Flags=.p....F.C"
"6599","5.567060231","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=844, FN=0, Flags=.p..R.F.C"
"6600","5.567574785","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=848, FN=0, Flags=.p....F.C"
"6604","5.569293024","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","673","-53dBm","QoS Data, SN=849, FN=0, Flags=.p....F.C"
"6609","5.578138494","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=850, FN=0, Flags=.p....F.C"
"6610","5.580624885","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=851, FN=0, Flags=.p....F.C"
"6611","5.580956359","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=852, FN=0, Flags=.p....F.C"
"6612","5.581282844","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=853, FN=0, Flags=.p....F.C"
"6618","5.582642490","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-51dBm","QoS Data, SN=854, FN=0, Flags=.p..R.F.C"
"6622","5.583633136","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=859, FN=0, Flags=.p....F.C"
"6624","5.584365632","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=859, FN=0, Flags=.p..R.F.C"
"6626","5.586007429","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-50dBm","QoS Data, SN=861, FN=0, Flags=.p....F.C"
"6627","5.586497538","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=861, FN=0, Flags=.p..R.F.C"
"6629","5.587180009","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","974","-53dBm","QoS Data, SN=863, FN=0, Flags=.p....F.C"
"6631","5.600082555","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=864, FN=0, Flags=.p....F.C"
"6633","5.602540977","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=865, FN=0, Flags=.p....F.C"
"6635","5.605221250","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=866, FN=0, Flags=.p....F.C"
"6636","5.605525772","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=867, FN=0, Flags=.p....F.C"
"6638","5.608293745","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=868, FN=0, Flags=.p....F.C"
"6639","5.608620937","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=869, FN=0, Flags=.p....F.C"
"6640","5.608983774","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=870, FN=0, Flags=.p....F.C"
"6643","5.611010226","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=871, FN=0, Flags=.p....F.C"
"6644","5.611481879","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=871, FN=0, Flags=.p..R.F.C"
"6646","5.612059292","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=871, FN=0, Flags=.p..R.F.C"
"6648","5.612918071","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=873, FN=0, Flags=.p....F.C"
"6650","5.614217575","e8:48:b8:da:df:46","Broadcast","802.11","452","-49dBm","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=Olufsen60"
"6654","5.616437632","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=874, FN=0, Flags=.p....F.C"
"6655","5.616833276","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=875, FN=0, Flags=.p....F.C"
"6656","5.617332132","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=875, FN=0, Flags=.p..R.F.C"
"6660","5.619032949","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","715","-53dBm","QoS Data, SN=877, FN=0, Flags=.p....F.C"
"6661","5.619372017","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-54dBm","QoS Data, SN=878, FN=0, Flags=.p....F.C"
"6662","5.619929093","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=878, FN=0, Flags=.p..R.F.C"
"6664","5.620583440","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1431","-53dBm","QoS Data, SN=878, FN=0, Flags=.p..R.F.C"
"6667","5.630695749","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-50dBm","QoS Data, SN=879, FN=0, Flags=.p....F.C"
"6668","5.632788808","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","197","-53dBm","QoS Data, SN=880, FN=0, Flags=.p....F.C"
"6670","5.638758063","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=881, FN=0, Flags=.p....F.C"
"6672","5.641281573","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-51dBm","QoS Data, SN=882, FN=0, Flags=.p....F.C"
"6673","5.652253360","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=883, FN=0, Flags=.p....F.C"
"6675","5.654692951","e8:48:b8:da:df:48","AMPAKTec_f7:74:97","802.11","1583","-53dBm","QoS Data, SN=884, FN=0, Flags=.p....F.C"
